Close Price,Open Price,High Price,Low Price,Total Traded Quantity,TTQ,Month,Year,Day_Perc_Change,Trend,Rolling_14,upper_bollinger,lower_bollinger
107.71,107.46,107.9,105.91,37.43M,37430000.0,1,2019,0.01920893262679768,Slight or No change,105.66714285714286,140.43105417721978,70.90323153706595
106.12,105.0,106.62,104.76,28.39M,28390000.0,1,2019,-0.014761860551480762,Slight or No change,105.72785714285715,140.49176846293406,70.96394582278023
105.38,105.26,106.25,104.96,29.85M,29850000.0,1,2019,-0.00697323784395032,Slight or No change,105.68142857142858,140.4453398915055,70.91751725135167
105.01,102.51,105.05,101.88,31.59M,31590000.0,1,2019,-0.0035111026760294983,Slight or No change,105.52357142857144,140.28748274864836,70.75966010849453
102.05,101.9,102.87,101.26,28.44M,28440000.0,1,2019,-0.028187791638891624,Slight or No change,105.26,140.02391132007693,70.49608867992309
102.8,103.19,103.44,101.64,28.31M,28310000.0,1,2019,0.0073493385595295715,Slight or No change,105.26142857142858,140.0253398915055,70.49751725135167
103.6,103.22,103.75,102.38,30.07M,30070000.0,1,2019,0.007782101167315147,Slight or No change,105.20214285714285,139.96605417721975,70.43823153706593
104.27,103.86,104.88,103.24,32.28M,32280000.0,1,2019,0.006467181467181504,Slight or No change,105.05142857142856,139.81533989150546,70.28751725135164
102.8,103.04,103.97,101.71,31.51M,31510000.0,1,2019,-0.0140980147693488,Slight or No change,105.04142857142855,139.80533989150547,70.27751725135164
102.06,101.64,103.27,100.98,35.66M,35660000.0,1,2019,-0.0071984435797665105,Slight or No change,104.82571428571427,139.58962560579118,70.06180296563736
101.93,99.72,102.51,98.93,44.06M,44060000.0,1,2019,-0.001273760533019752,Slight or No change,104.45142857142855,139.21533989150547,69.68751725135164
97.4,100.1,100.19,97.2,42.58M,42580000.0,1,2019,-0.04444226429902876,Slight or No change,103.82285714285713,138.58676846293406,69.05894582278022
101.12,99.55,101.75,98.94,35.33M,35330000.0,1,2019,0.038193018480492835,Slight or No change,103.42357142857142,138.18748274864834,68.6596601084945
101.57,101.29,102.4,100.44,33.17M,33170000.0,12,2018,0.004450158227848,Slight or No change,103.12999999999998,137.89391132007688,68.36608867992307
100.39,102.09,102.41,99.52,38.17M,38170000.0,12,2018,-0.011617603623117034,Slight or No change,102.60714285714285,137.37105417721978,67.84323153706593
101.18,99.3,101.19,96.4,49.50M,49500000.0,12,2018,0.007869309692200455,Slight or No change,102.25428571428571,137.01819703436263,67.4903743942088
100.56,95.14,100.69,93.96,51.63M,51630000.0,12,2018,-0.006127693220003949,Slight or No change,101.90999999999998,136.6739113200769,67.14608867992307
94.13,97.68,97.97,93.98,43.94M,43940000.0,12,2018,-0.06394192521877495,Slight or No change,101.13285714285713,135.89676846293406,66.36894582278022
98.23,101.63,103.0,97.46,111.24M,111240000.0,12,2018,0.04355678317220879,Slight or No change,100.86,135.6239113200769,66.09608867992308
101.51,103.05,104.31,98.78,70.33M,70330000.0,12,2018,0.03339102107299197,Slight or No change,100.76785714285714,135.53176846293405,66.00394582278022
103.69,103.65,106.88,101.35,68.20M,68200000.0,12,2018,0.021475716678159614,Slight or No change,100.77428571428572,135.53819703436264,66.01037439420881
103.97,103.75,104.51,102.52,49.32M,49320000.0,12,2018,0.002700356832867179,Slight or No change,100.75285714285715,135.51676846293407,65.98894582278024
102.89,105.41,105.8,101.71,56.96M,56960000.0,12,2018,-0.010387611811099371,Slight or No change,100.75928571428574,135.52319703436265,65.99537439420882
106.03,108.25,109.26,105.5,47.04M,47040000.0,12,2018,0.030518028962970067,Slight or No change,101.04285714285717,135.8067684629341,66.27894582278026
109.45,109.58,110.87,108.63,31.33M,31330000.0,12,2018,0.032255022163538705,Slight or No change,101.58000000000003,136.34391132007693,66.81608867992311
109.08,110.89,111.27,109.04,36.18M,36180000.0,12,2018,-0.003380539058931098,Slight or No change,102.41428571428573,137.17819703436265,67.65037439420881
108.59,109.8,110.95,107.44,42.38M,42380000.0,12,2018,-0.004492115878254488,Slight or No change,102.94785714285715,137.71176846293406,68.18394582278023
107.59,104.8,107.98,103.89,40.80M,40800000.0,12,2018,-0.009208951100469707,Slight or No change,103.37785714285714,138.14176846293407,68.61394582278022
104.82,108.38,109.45,104.3,45.04M,45040000.0,12,2018,-0.02574588716423465,Slight or No change,103.6942857142857,138.45819703436263,68.93037439420878
109.19,105.82,109.24,105.0,49.11M,49110000.0,12,2018,0.04169051707689375,Slight or No change,104.26642857142856,139.0303398915055,69.50251725135165
108.52,111.94,112.64,108.21,45.20M,45200000.0,12,2018,-0.006136093048814018,Slight or No change,104.835,139.59891132007692,70.07108867992308
112.09,113.0,113.42,110.73,34.73M,34730000.0,12,2018,0.03289716181349056,Slight or No change,106.11785714285712,140.88176846293402,71.3539458227802
110.89,110.7,110.97,109.36,33.67M,33670000.0,11,2018,-0.010705682933357163,Slight or No change,107.02214285714284,141.78605417721974,72.25823153706592
110.19,110.33,111.11,109.03,28.12M,28120000.0,11,2018,-0.00631256199837682,Slight or No change,107.64214285714284,142.40605417721974,72.87823153706593
111.12,107.89,111.33,107.86,46.79M,46790000.0,11,2018,0.00843996732915886,Slight or No change,108.17285714285711,142.93676846293403,73.4089458227802
107.14,106.27,107.33,105.36,29.12M,29120000.0,11,2018,-0.035817134629229634,Slight or No change,108.3992857142857,143.1631970343626,73.63537439420878
106.47,104.79,106.63,104.58,32.34M,32340000.000000004,11,2018,-0.006253500093335807,Slight or No change,108.65499999999997,143.4189113200769,73.89108867992306
103.07,102.17,103.81,102.0,13.82M,13820000.0,11,2018,-0.0319338780877243,Slight or No change,108.4435714285714,143.20748274864832,73.67966010849449
103.11,103.6,104.43,102.24,28.13M,28130000.0,11,2018,0.0003880857669544824,Slight or No change,107.99071428571425,142.75462560579115,73.22680296563733
101.71,101.8,102.97,99.35,64.05M,64050000.0,11,2018,-0.01357773251866945,Slight or No change,107.46428571428568,142.2281970343626,72.70037439420877
104.62,108.27,108.56,103.55,44.77M,44770000.0,11,2018,0.0286107560711828,Slight or No change,107.18071428571425,141.94462560579115,72.41680296563733
108.29,107.08,108.88,106.8,33.50M,33500000.0,11,2018,0.03507933473523228,Slight or No change,107.23071428571426,141.99462560579116,72.46680296563734
107.28,104.99,107.8,103.91,38.51M,38510000.0,11,2018,-0.009326807646135473,Slight or No change,107.40642857142855,142.17033989150548,72.64251725135163
104.97,108.1,108.26,104.47,39.50M,39500000.0,11,2018,-0.0215324384787472,Slight or No change,107.10499999999998,141.8689113200769,72.34108867992306
106.94,107.55,108.74,106.64,35.37M,35370000.0,11,2018,0.018767266838144225,Slight or No change,106.99214285714284,141.75605417721977,72.22823153706592
106.87,109.42,109.96,106.1,33.62M,33620000.0,11,2018,-0.0006545726575649669,Slight or No change,106.61928571428571,141.38319703436264,71.8553743942088
109.57,110.85,111.45,108.76,32.04M,32040000.0,11,2018,0.025264339852156814,Slight or No change,106.52499999999998,141.2889113200769,71.76108867992306
111.75,111.8,112.21,110.91,25.64M,25640000.0,11,2018,0.019895956922515445,Slight or No change,106.63642857142854,141.40033989150544,71.87251725135162
111.96,109.44,112.24,109.4,37.90M,37900000.0,11,2018,0.0018791946308724934,Slight or No change,106.69642857142854,141.46033989150544,71.93251725135163
107.72,107.38,108.84,106.28,24.34M,24340000.0,11,2018,-0.03787066809574846,Slight or No change,106.73785714285711,141.50176846293402,71.9739458227802
107.51,106.37,107.74,105.9,27.92M,27920000.0,11,2018,-0.001949498700334118,Slight or No change,106.81214285714282,141.57605417721973,72.0482315370659
106.16,106.48,107.32,104.97,37.68M,37680000.0,11,2018,-0.01255697144451684,Slight or No change,107.03285714285711,141.79676846293404,72.2689458227802
105.92,107.05,107.32,105.53,33.38M,33380000.000000004,11,2018,-0.0022607385079125297,Slight or No change,107.23357142857141,141.99748274864834,72.4696601084945
106.81,105.44,108.14,105.39,51.06M,51060000.0,10,2018,0.00840256797583083,Slight or No change,107.59785714285712,142.36176846293404,72.83394582278021
103.73,103.66,104.38,100.11,65.35M,65349999.99999999,10,2018,-0.02883625128733258,Slight or No change,107.53428571428569,142.2981970343626,72.77037439420877
103.85,108.11,108.7,101.63,55.16M,55160000.0,10,2018,0.001156849513159086,Slight or No change,107.21714285714282,141.98105417721973,72.4532315370659
106.96,105.69,108.75,104.76,55.52M,55520000.0,10,2018,0.029947038998555664,Slight or No change,107.19428571428568,141.9581970343626,72.43037439420877
108.3,106.55,109.27,106.15,61.65M,61650000.0,10,2018,0.012528047868362036,Slight or No change,107.43214285714282,142.19605417721974,72.6682315370659
102.32,108.41,108.49,101.59,63.90M,63900000.0,10,2018,-0.055216989843028697,Slight or No change,107.10214285714281,141.86605417721972,72.3382315370659
108.1,107.77,108.97,105.11,43.77M,43770000.0,10,2018,0.05648944487881157,Slight or No change,107.18999999999996,141.95391132007688,72.42608867992304
109.63,109.32,110.54,108.24,26.55M,26550000.0,10,2018,0.014153561517113776,Slight or No change,107.19428571428568,141.9581970343626,72.43037439420877
108.66,108.93,110.86,108.21,32.79M,32790000.0,10,2018,-0.008847943081273346,Slight or No change,106.9735714285714,141.73748274864832,72.20966010849449
108.5,110.1,110.53,107.83,32.51M,32510000.0,10,2018,-0.001472482974415601,Slight or No change,106.72642857142854,141.49033989150547,71.96251725135163
110.71,111.68,111.81,109.55,26.55M,26550000.0,10,2018,0.020368663594469986,Slight or No change,106.93999999999997,141.70391132007688,72.17608867992305
111.0,109.54,111.41,108.95,31.61M,31610000.0,10,2018,0.002619456237015649,Slight or No change,107.18928571428569,141.9531970343626,72.42537439420877
107.6,108.91,109.48,106.95,32.07M,32070000.0,10,2018,-0.03063063063063065,Slight or No change,107.29214285714282,142.05605417721972,72.5282315370659
109.57,109.01,111.24,107.12,47.74M,47740000.0,10,2018,0.018308550185873518,Slight or No change,107.55285714285709,142.31676846293402,72.78894582278018
105.91,105.35,108.93,104.2,63.90M,63900000.0,10,2018,-0.033403303824039436,Slight or No change,107.48857142857139,142.2524827486483,72.72466010849448
106.16,111.24,111.5,105.79,61.38M,61380000.0,10,2018,0.0023604947597015698,Slight or No change,107.66214285714283,142.42605417721973,72.89823153706591
112.26,111.14,113.08,110.8,26.20M,26200000.0,10,2018,0.057460437076111585,Slight or No change,108.26285714285711,143.02676846293403,73.4989458227802
110.85,111.66,112.03,109.34,29.64M,29640000.0,10,2018,-0.012560128273650495,Slight or No change,108.54071428571424,143.30462560579116,73.77680296563733
112.13,112.63,113.17,110.64,29.07M,29070000.0,10,2018,0.011547135769057304,Slight or No change,108.81428571428567,143.57819703436257,74.05037439420876
112.79,114.61,114.76,111.63,34.82M,34820000.0,10,2018,0.005886025149380192,Slight or No change,109.56214285714282,144.32605417721973,74.7982315370659
115.17,115.42,116.18,114.93,16.65M,16649999.999999998,10,2018,0.02110116145048324,Slight or No change,110.06714285714283,144.83105417721976,75.30323153706591
115.15,115.3,115.84,114.44,20.79M,20790000.0,10,2018,-0.00017365633411470235,Slight or No change,110.46142857142854,145.22533989150546,75.69751725135163
115.61,114.75,115.68,114.73,18.88M,18880000.0,10,2018,0.003994789405123767,Slight or No change,110.9578571428571,145.721768462934,76.19394582278018
114.37,114.19,114.57,113.68,21.65M,21650000.0,9,2018,-0.010725715768532096,Slight or No change,111.3771428571428,146.1410541772197,76.61323153706589
114.41,114.78,114.91,114.2,19.09M,19090000.0,9,2018,0.00034974206522675466,Slight or No change,111.64142857142852,146.40533989150543,76.8775172513516
113.98,114.47,115.06,113.74,19.35M,19350000.0,9,2018,-0.003758412726160287,Slight or No change,111.85428571428567,146.6181970343626,77.09037439420875
114.45,114.8,115.1,113.75,22.67M,22670000.0,9,2018,0.00412353044393754,Slight or No change,112.3435714285714,147.1074827486483,77.57966010849448
114.67,113.03,114.9,112.22,27.33M,27330000.0,9,2018,0.0019222367846221113,Slight or No change,112.70785714285712,147.47176846293405,77.94394582278021
114.26,114.0,115.29,113.51,71.23M,71230000.0,9,2018,-0.0035754774570506687,Slight or No change,113.30428571428568,148.06819703436258,78.54037439420877
113.57,112.28,113.8,111.93,23.71M,23710000.0,9,2018,-0.0060388587432173004,Slight or No change,113.83357142857139,148.5974827486483,79.06966010849447
111.7,113.05,113.32,111.03,21.73M,21730000.0,9,2018,-0.016465615919696974,Slight or No change,113.79357142857138,148.55748274864828,79.02966010849447
113.21,112.19,113.69,111.72,22.17M,22170000.0,9,2018,0.013518352730528038,Slight or No change,113.96214285714282,148.72605417721974,79.19823153706591
112.14,113.69,113.7,111.86,20.74M,20740000.0,9,2018,-0.009451461884992464,Slight or No change,113.96285714285712,148.72676846293405,79.1989458227802
113.37,113.36,113.73,112.44,19.12M,19120000.0,9,2018,0.010968432316746934,Slight or No change,114.00428571428567,148.76819703436257,79.24037439420876
112.91,112.12,113.72,112.12,26.06M,26060000.0,9,2018,-0.004057510805327791,Slight or No change,113.84285714285711,148.60676846293404,79.0789458227802
111.71,111.43,111.85,110.51,18.89M,18890000.0,9,2018,-0.010627933752546335,Slight or No change,113.59714285714281,148.36105417721973,78.8332315370659
111.24,108.9,111.59,108.89,24.30M,24300000.0,9,2018,-0.004207322531554869,Slight or No change,113.28499999999997,148.04891132007688,78.52108867992305
109.38,108.84,109.64,108.36,20.73M,20730000.0,9,2018,-0.016720604099244918,Slight or No change,112.9285714285714,147.69248274864833,78.16466010849449
108.21,108.23,108.72,107.23,22.50M,22500000.0,9,2018,-0.010696653867251826,Slight or No change,112.48571428571425,147.24962560579115,77.72180296563734
108.74,108.25,108.99,107.51,23.48M,23480000.0,9,2018,0.004897883744570786,Slight or No change,112.11142857142853,146.87533989150546,77.34751725135162
108.49,111.01,111.42,108.1,32.87M,32870000.0,9,2018,-0.002299061982711015,Slight or No change,111.68571428571424,146.44962560579114,76.92180296563733
111.71,110.85,111.95,110.22,22.63M,22630000.0,9,2018,0.029680154852981918,Slight or No change,111.47428571428567,146.2381970343626,76.71037439420876
112.33,111.69,112.78,111.52,23.22M,23220000.0,8,2018,0.005550085041625685,Slight or No change,111.33642857142853,146.10033989150543,76.57251725135161
111.95,111.67,112.61,111.44,22.80M,22800000.0,8,2018,-0.003382889699991009,Slight or No change,111.22071428571425,145.98462560579117,76.45680296563734
112.02,110.45,112.03,110.27,20.82M,20820000.0,8,2018,0.0006252791424743442,Slight or No change,111.24357142857139,146.0074827486483,76.47966010849447
110.26,109.94,110.5,109.79,19.15M,19150000.0,8,2018,-0.015711480092840513,Slight or No change,111.0328571428571,145.796768462934,76.26894582278018
109.6,109.27,109.64,108.51,19.66M,19660000.0,8,2018,-0.005985851623435567,Slight or No change,110.85142857142851,145.6153398915054,76.0875172513516
108.4,107.67,108.56,107.56,17.23M,17230000.0,8,2018,-0.01094890510948898,Slight or No change,110.49642857142852,145.26033989150545,75.73251725135161
107.56,107.15,108.18,106.87,18.17M,18170000.0,8,2018,-0.007749077490774914,Slight or No change,110.11428571428566,144.87819703436259,75.35037439420874
107.06,105.85,107.34,105.78,18.00M,18000000.0,8,2018,-0.0046485682409818105,Slight or No change,109.7821428571428,144.54605417721973,75.01823153706589
105.98,106.92,107.35,105.85,22.88M,22880000.0,8,2018,-0.010087801232953495,Slight or No change,109.4064285714285,144.17033989150542,74.64251725135159
106.87,107.51,107.9,106.48,17.91M,17910000.0,8,2018,0.008397810907718517,Slight or No change,109.22714285714278,143.9910541772197,74.46323153706587
107.58,107.36,107.9,106.69,18.06M,18060000.0,8,2018,0.006643585664826368,Slight or No change,109.18214285714278,143.9460541772197,74.41823153706586
107.64,108.3,108.86,107.3,21.38M,21380000.0,8,2018,0.000557724484104849,Slight or No change,109.10357142857136,143.86748274864829,74.33966010849444
107.66,108.49,108.98,106.82,29.98M,29980000.0,8,2018,0.0001858045336304848,Slight or No change,109.04428571428564,143.80819703436254,74.28037439420872
109.56,108.56,109.75,108.04,16.79M,16790000.0,8,2018,0.017648151588333768,Slight or No change,108.89071428571421,143.65462560579113,74.1268029656373
108.21,109.24,109.58,108.1,18.47M,18470000.0,8,2018,-0.01232201533406363,Slight or No change,108.5964285714285,143.36033989150542,73.83251725135159
109.0,109.42,109.69,108.38,18.18M,18180000.0,8,2018,0.007300619166435762,Slight or No change,108.38571428571422,143.14962560579113,73.6218029656373
109.67,109.71,110.16,109.6,13.68M,13680000.0,8,2018,0.006146788990825769,Slight or No change,108.21785714285707,142.98176846293399,73.45394582278016
109.49,109.33,109.75,108.76,15.49M,15490000.0,8,2018,-0.0016412874988602775,Slight or No change,108.16285714285708,142.92676846293398,73.39894582278016
108.88,108.56,109.1,108.17,16.08M,16079999.999999998,8,2018,-0.005571285048862951,Slight or No change,108.1114285714285,142.8753398915054,73.34751725135159
108.13,108.12,108.42,107.56,20.27M,20270000.0,8,2018,-0.006888317413666467,Slight or No change,108.09214285714279,142.8560541772197,73.32823153706588
108.04,107.8,108.05,106.82,18.66M,18660000.0,8,2018,-0.0008323314528806414,Slight or No change,108.1264285714285,142.89033989150542,73.36251725135159
107.57,105.4,108.09,104.84,26.10M,26100000.0,8,2018,-0.004350240651610604,Slight or No change,108.16285714285708,142.92676846293398,73.39894582278016
106.28,106.03,106.45,105.42,23.63M,23630000.0,8,2018,-0.0119921911313563,Slight or No change,108.18428571428565,142.94819703436258,73.42037439420874
106.08,106.49,106.72,105.38,27.66M,27660000.0,7,2018,-0.0018818216033120727,Slight or No change,108.12785714285708,142.891768462934,73.36394582278017
105.37,107.19,107.53,104.76,34.67M,34670000.0,7,2018,-0.00669306184012064,Slight or No change,107.96999999999993,142.73391132007686,73.20608867992301
107.68,110.18,110.18,106.14,37.01M,37010000.0,7,2018,0.021922748410363457,Slight or No change,107.97285714285707,142.73676846293398,73.20894582278015
109.62,110.74,111.0,109.5,31.37M,31370000.0,7,2018,0.018016344725111374,Slight or No change,108.11285714285705,142.87676846293397,73.34894582278014
110.83,107.95,111.15,107.6,30.80M,30800000.0,7,2018,0.011038131727786782,Slight or No change,108.20357142857134,142.96748274864825,73.43966010849442
107.66,108.57,108.82,107.26,26.32M,26320000.0,7,2018,-0.02860236398087157,Slight or No change,108.16428571428563,142.92819703436254,73.40037439420871
107.97,106.3,108.14,106.13,29.71M,29710000.0,7,2018,0.0028794352591492434,Slight or No change,108.0907142857142,142.8546256057911,73.32680296563728
106.27,108.08,108.2,106.08,56.04M,56040000.0,7,2018,-0.015745114383625136,Slight or No change,107.84785714285705,142.61176846293398,73.08394582278014
104.4,104.93,105.31,103.89,40.17M,40170000.0,7,2018,-0.017596687682318483,Slight or No change,107.48428571428563,142.24819703436253,72.72037439420872
105.12,105.94,106.05,104.72,29.49M,29490000.0,7,2018,0.006896551724137946,Slight or No change,107.21571428571418,141.9796256057911,72.45180296563727
105.95,104.61,106.5,104.32,25.90M,25900000.0,7,2018,0.007895738203957281,Slight or No change,107.05999999999992,141.82391132007683,72.296088679923
104.91,105.4,105.82,104.52,21.79M,21790000.0,7,2018,-0.009815950920245451,Slight or No change,106.8364285714285,141.60033989150543,72.07251725135158
105.43,104.37,105.6,104.09,24.65M,24650000.0,7,2018,0.00495662949194564,Slight or No change,106.68357142857135,141.44748274864827,71.91966010849444
104.19,102.77,104.41,102.73,24.34M,24340000.0,7,2018,-0.011761358247178277,Slight or No change,106.53428571428564,141.29819703436254,71.77037439420873
101.98,101.15,102.34,101.1,19.64M,19640000.0,7,2018,-0.021211248680295558,Slight or No change,106.24142857142851,141.00533989150543,71.4775172513516
102.12,102.0,102.51,101.86,19.29M,19290000.0,7,2018,0.0013728181996470745,Slight or No change,106.00928571428565,140.77319703436257,71.24537439420874
101.85,101.65,102.25,101.25,18.21M,18210000.0,7,2018,-0.002643948296122356,Slight or No change,105.59285714285707,140.35676846293399,70.82894582278016
101.16,99.89,101.43,99.67,19.23M,19230000.0,7,2018,-0.006774668630338709,Slight or No change,104.98857142857138,139.75248274864828,70.22466010849446
99.76,99.5,99.92,99.03,18.98M,18980000.0,7,2018,-0.013839462238038669,Slight or No change,104.19785714285709,138.961768462934,69.43394582278017
99.05,100.48,100.63,98.94,14.67M,14670000.0,7,2018,-0.00711708099438657,Slight or No change,103.58285714285708,138.346768462934,68.81894582278017
100.01,98.1,100.06,98.0,19.56M,19560000.0,7,2018,0.009692074709742649,Slight or No change,103.01428571428565,137.77819703436256,68.25037439420873
98.61,98.93,99.91,98.33,28.05M,28050000.0,6,2018,-0.013998600139986106,Slight or No change,102.46714285714279,137.2310541772197,67.70323153706588
98.63,97.38,99.11,97.26,26.65M,26650000.0,6,2018,0.00020281918669495802,Slight or No change,102.05499999999994,136.81891132007684,67.29108867992302
97.54,99.58,100.02,97.4,31.30M,31300000.0,6,2018,-0.01105140423806128,Slight or No change,101.51357142857137,136.27748274864828,66.74966010849445
99.08,98.82,100.08,98.75,26.90M,26900000.0,6,2018,0.015788394504818504,Slight or No change,101.02285714285708,135.786768462934,66.25894582278016
98.39,100.0,100.11,97.3,35.43M,35430000.0,6,2018,-0.006964069438837317,Slight or No change,100.5571428571428,135.3210541772197,65.79323153706588
100.41,100.41,100.77,99.62,38.92M,38920000.0,6,2018,0.020530541721719642,Slight or No change,100.19857142857136,134.96248274864826,65.43466010849444
101.14,102.08,102.46,100.88,23.20M,23200000.0,6,2018,0.007270192211931149,Slight or No change,99.98071428571423,134.74462560579116,65.21680296563731
101.87,101.37,102.52,101.12,26.18M,26180000.0,6,2018,0.007217718014633112,Slight or No change,99.97285714285707,134.73676846293398,65.20894582278015
100.86,99.65,101.0,99.5,28.65M,28650000.0,6,2018,-0.0099145970354374,Slight or No change,99.88285714285705,134.64676846293395,65.11894582278013
100.86,100.01,101.11,99.42,23.59M,23590000.0,6,2018,0.0,Slight or No change,99.81214285714277,134.5760541772197,65.04823153706586
100.13,101.51,101.53,100.07,65.74M,65739999.99999999,6,2018,-0.0072377553043823095,Slight or No change,99.73857142857132,134.50248274864822,64.9746601084944
101.42,101.65,102.03,101.0,25.69M,25690000.0,6,2018,0.012883251772695559,Slight or No change,99.85714285714276,134.62105417721966,65.09323153706585
100.85,101.72,102.01,100.56,29.49M,29490000.0,6,2018,-0.005620193255768125,Slight or No change,99.98571428571418,134.7496256057911,65.22180296563727
101.31,101.1,101.45,100.75,18.33M,18330000.0,6,2018,0.004561229548835089,Slight or No change,100.07857142857132,134.84248274864825,65.31466010849441
101.05,101.37,101.59,100.67,23.49M,23490000.0,6,2018,-0.002566380416543334,Slight or No change,100.25285714285704,135.01676846293395,65.48894582278012
101.63,101.09,101.95,100.54,22.17M,22170000.0,6,2018,0.005739732805541742,Slight or No change,100.46714285714276,135.23105417721968,65.70323153706585
100.88,102.65,102.69,100.38,28.23M,28230000.0,6,2018,-0.007379710715339938,Slight or No change,100.7057142857142,135.46962560579112,65.94180296563728
102.49,102.48,102.6,101.9,21.12M,21120000.0,6,2018,0.01595955590800946,Slight or No change,100.94928571428564,135.71319703436257,66.18537439420872
102.19,102.0,102.33,101.53,23.51M,23510000.0,6,2018,-0.002927114840472256,Slight or No change,101.2207142857142,135.9846256057911,66.45680296563728
101.67,101.26,101.86,100.85,27.28M,27280000.0,6,2018,-0.0050885605245131185,Slight or No change,101.3107142857142,136.0746256057911,66.54680296563728
100.79,99.28,100.86,99.17,28.66M,28660000.0,6,2018,-0.008655453919543588,Slight or No change,101.28571428571419,136.0496256057911,66.52180296563728
98.84,99.29,99.99,98.61,34.14M,34140000.0,5,2018,-0.01934715745609683,Slight or No change,101.0692857142856,135.8331970343625,66.30537439420868
98.95,98.31,99.25,97.91,22.16M,22160000.0,5,2018,0.001112909753136382,Slight or No change,100.93285714285705,135.69676846293396,66.16894582278013
98.01,97.84,98.88,97.23,28.67M,28670000.0,5,2018,-0.00949974734714498,Slight or No change,100.72928571428562,135.49319703436254,65.96537439420871
98.36,98.3,98.98,97.86,18.36M,18360000.0,5,2018,0.0035710641771247165,Slight or No change,100.60285714285705,135.36676846293398,65.83894582278013
98.31,98.72,98.94,96.81,26.65M,26650000.0,5,2018,-0.0005083367222448176,Slight or No change,100.38071428571418,135.14462560579108,65.61680296563726
98.66,96.71,98.73,96.32,21.25M,21250000.0,5,2018,0.0035601668192450924,Slight or No change,100.22428571428563,134.98819703436254,65.46037439420871
97.5,97.68,98.17,97.2,15.44M,15440000.0,5,2018,-0.011757551185890945,Slight or No change,99.95214285714277,134.7160541772197,65.18823153706586
97.6,97.0,98.01,96.8,19.42M,19420000.0,5,2018,0.0010256410256410664,Slight or No change,99.7057142857142,134.46962560579112,64.94180296563728
96.36,96.01,96.93,96.01,17.87M,17870000.0,5,2018,-0.012704918032786838,Slight or No change,99.32928571428563,134.09319703436256,64.56537439420872
96.18,96.76,97.54,95.83,17.25M,17250000.0,5,2018,-0.0018679950186798464,Slight or No change,98.99357142857136,133.75748274864827,64.22966010849444
97.15,97.36,97.4,96.61,17.38M,17380000.0,5,2018,0.010085256810147714,Slight or No change,98.61214285714279,133.37605417721971,63.84823153706587
97.32,97.24,97.85,96.34,24.59M,24590000.0,5,2018,0.0017498713329899829,Slight or No change,98.26428571428563,133.02819703436256,63.50037439420872
98.03,97.92,98.69,97.31,19.45M,19450000.0,5,2018,0.007295519934237715,Slight or No change,98.00428571428563,132.76819703436254,63.240374394208715
97.7,97.8,97.87,97.04,16.78M,16780000.0,5,2018,-0.003366316433744743,Slight or No change,97.78357142857135,132.54748274864826,63.019660108494435
97.91,97.46,97.95,97.05,22.39M,22390000.0,5,2018,0.002149437052200609,Slight or No change,97.71714285714279,132.4810541772197,62.953231537065875
96.94,96.01,96.97,95.05,27.33M,27330000.0,5,2018,-0.009907057501787329,Slight or No change,97.57357142857136,132.33748274864826,62.80966010849444
95.81,95.85,96.16,95.06,23.48M,23480000.0,5,2018,-0.011656694862801631,Slight or No change,97.4164285714285,132.1803398915054,62.65251725135158
96.22,95.17,96.71,95.1,24.24M,24240000.0,5,2018,0.00427930278676536,Slight or No change,97.26357142857137,132.02748274864828,62.49966010849445
95.16,93.32,95.37,92.92,22.53M,22530000.0,5,2018,-0.011016420702556706,Slight or No change,97.03857142857137,131.8024827486483,62.27466010849446
94.07,92.96,94.92,92.45,31.14M,31140000.0,5,2018,-0.011454392601933594,Slight or No change,96.71071428571422,131.47462560579112,61.9468029656373
93.51,94.99,95.17,93.19,27.47M,27470000.0,5,2018,-0.005953013713192124,Slight or No change,96.42571428571422,131.18962560579115,61.66180296563731
95.0,93.21,95.29,92.79,31.41M,31410000.0,5,2018,0.01593412469254618,Slight or No change,96.23999999999994,131.00391132007684,61.47608867992302
93.52,96.33,96.4,93.15,41.52M,41520000.0,4,2018,-0.015578947368421138,Slight or No change,96.03714285714281,130.80105417721973,61.2732315370659
95.82,97.6,97.9,93.91,48.27M,48270000.0,4,2018,0.024593669803250503,Slight or No change,96.01142857142851,130.77533989150544,61.247517251351596
94.26,93.55,95.15,93.1,42.53M,42530000.0,4,2018,-0.01628052598622409,Slight or No change,95.80499999999994,130.56891132007684,61.04108867992302
92.31,93.3,93.3,90.28,33.73M,33730000.0,4,2018,-0.02068746021642265,Slight or No change,95.4471428571428,130.2110541772197,60.68323153706588
93.12,96.24,96.47,92.41,34.52M,34520000.0,4,2018,0.008774780630484312,Slight or No change,95.09642857142852,129.86033989150542,60.332517251351604
95.35,95.74,96.29,94.63,22.33M,22330000.0,4,2018,0.023947594501718017,Slight or No change,94.92857142857136,129.69248274864827,60.164660108494445
95.0,95.91,96.11,94.05,31.15M,31150000.0,4,2018,-0.003670686942842116,Slight or No change,94.72071428571421,129.4846256057911,59.956802965637294
96.11,96.44,97.07,95.34,23.55M,23550000.0,4,2018,0.011684210526315741,Slight or No change,94.66142857142849,129.42533989150542,59.89751725135157
96.44,96.22,96.72,95.52,21.04M,21040000.0,4,2018,0.003433565705961872,Slight or No change,94.7064285714285,129.47033989150543,59.94251725135159
